0,1,2,3,4,5,6,7,8,9,10,11,12,13
2501,59,married,secondary,no,9976,yes,no,unknown,57,2,-1,0,unknown,0
2502,32,married,secondary,no,0,no,no,cellular,119,3,-1,0,unknown,0
2503,55,married,tertiary,no,540,no,no,cellular,124,2,-1,0,unknown,0
2504,35,married,secondary,no,280,yes,yes,cellular,65,50,-1,0,unknown,0
2505,56,divorced,tertiary,no,-59,no,yes,cellular,127,6,-1,0,unknown,0
2506,27,married,secondary,yes,-517,yes,no,cellular,172,3,-1,0,unknown,0
2507,42,single,secondary,no,2613,yes,no,cellular,174,6,-1,0,unknown,0
2508,42,married,unknown,no,-7,no,no,telephone,41,6,-1,0,unknown,0
2509,41,married,primary,no,0,yes,no,unknown,232,3,-1,0,unknown,0
2510,53,divorced,secondary,yes,-200,no,yes,unknown,161,1,-1,0,unknown,0
2511,67,married,primary,no,2301,no,no,cellular,124,1,-1,0,unknown,0
2512,53,married,primary,no,104,no,yes,unknown,701,1,-1,0,unknown,1
2513,33,married,primary,no,191,yes,no,unknown,162,2,-1,0,unknown,0
2514,31,single,unknown,no,694,yes,no,unknown,431,2,-1,0,unknown,0
2515,31,married,secondary,no,212,yes,no,cellular,191,3,-1,0,unknown,0
2516,30,married,tertiary,no,1882,yes,no,cellular,249,5,-1,0,unknown,0
2517,48,married,unknown,no,131,yes,no,unknown,189,1,-1,0,unknown,0
2518,30,single,secondary,no,175,no,no,cellular,167,4,-1,0,unknown,0
2519,43,single,tertiary,yes,0,no,no,cellular,73,4,-1,0,unknown,0
2520,38,divorced,tertiary,no,4425,yes,no,unknown,162,1,-1,0,unknown,0
2521,46,married,secondary,no,3533,yes,no,cellular,235,2,-1,0,unknown,0
2522,59,divorced,secondary,no,3573,no,no,cellular,44,1,-1,0,unknown,0
2523,44,divorced,tertiary,no,476,yes,yes,unknown,127,2,-1,0,unknown,0
2524,35,married,secondary,no,1257,yes,no,cellular,93,3,329,7,failure,0
2525,55,married,unknown,no,23,no,no,cellular,143,1,2,3,other,0
2526,39,single,tertiary,no,0,yes,no,cellular,81,2,-1,0,unknown,0
2527,36,single,secondary,no,398,yes,yes,unknown,77,2,-1,0,unknown,0
2528,33,married,secondary,no,745,yes,no,unknown,115,4,-1,0,unknown,0
2529,48,single,tertiary,no,8106,no,no,unknown,125,1,111,3,failure,0
2530,33,single,tertiary,no,0,no,no,cellular,53,4,-1,0,unknown,0
2531,67,married,unknown,no,696,no,no,telephone,77,2,-1,0,unknown,0
2532,48,divorced,secondary,no,1266,yes,no,telephone,45,1,-1,0,unknown,0
2533,57,married,tertiary,no,2416,no,no,cellular,74,2,-1,0,unknown,0
2534,31,married,primary,no,25,no,no,cellular,169,5,-1,0,unknown,0
2535,30,single,tertiary,no,7513,no,no,cellular,269,2,-1,0,unknown,0
2536,56,divorced,primary,no,29,no,no,cellular,52,2,227,1,failure,0
2537,26,married,primary,no,5116,yes,no,cellular,246,3,-1,0,unknown,0
2538,44,married,secondary,no,-1746,yes,no,unknown,218,1,-1,0,unknown,0
2539,44,divorced,secondary,no,14,no,no,cellular,167,1,92,1,success,1
2540,31,married,tertiary,no,4148,yes,no,cellular,316,3,99,9,other,1
2541,47,married,unknown,no,14,yes,no,cellular,142,1,-1,0,unknown,0
2542,30,single,secondary,no,105,yes,no,cellular,75,1,-1,0,unknown,0
2543,37,married,tertiary,no,767,no,yes,cellular,204,1,-1,0,unknown,0
2544,56,divorced,primary,no,0,no,yes,cellular,542,1,-1,0,unknown,0
2545,43,single,secondary,no,-228,yes,yes,unknown,122,2,-1,0,unknown,0
2546,42,married,secondary,no,508,yes,no,unknown,70,1,-1,0,unknown,0
2547,60,married,secondary,no,725,yes,no,cellular,266,1,-1,0,unknown,0
2548,34,married,unknown,no,41,yes,no,cellular,34,9,-1,0,unknown,0
2549,34,single,tertiary,no,184,no,no,cellular,203,4,-1,0,unknown,0
2550,41,married,tertiary,no,251,no,yes,unknown,85,3,-1,0,unknown,0
2551,38,divorced,secondary,no,-17,no,no,cellular,11,4,-1,0,unknown,0
2552,23,married,secondary,no,-19,yes,no,unknown,13,10,-1,0,unknown,0
2553,33,married,tertiary,no,1064,yes,no,cellular,562,1,-1,0,unknown,1
2554,36,married,secondary,no,777,yes,no,cellular,185,3,-1,0,unknown,0
2555,49,married,tertiary,no,377,no,no,cellular,158,1,59,2,failure,0
2556,34,divorced,secondary,no,479,yes,no,cellular,515,1,350,5,failure,1
2557,40,divorced,secondary,no,-375,yes,no,cellular,60,5,-1,0,unknown,0
2558,72,married,primary,no,796,no,no,cellular,173,2,-1,0,unknown,0
2559,43,married,secondary,no,17,yes,no,unknown,353,4,-1,0,unknown,0
2560,44,married,secondary,no,1071,yes,no,cellular,143,3,357,1,failure,0
2561,35,married,secondary,no,0,yes,no,cellular,18,5,-1,0,unknown,0
2562,46,divorced,secondary,no,7378,no,no,cellular,466,1,-1,0,unknown,0
2563,55,married,secondary,no,865,yes,no,cellular,85,1,151,1,failure,0
2564,50,divorced,secondary,no,-701,yes,yes,cellular,148,1,-1,0,unknown,0
2565,23,single,unknown,no,817,yes,no,cellular,123,1,-1,0,unknown,0
2566,34,married,unknown,no,1387,no,no,cellular,121,1,-1,0,unknown,0
2567,40,married,secondary,no,0,yes,yes,unknown,245,3,-1,0,unknown,0
2568,61,married,secondary,no,2917,no,no,cellular,215,1,-1,0,unknown,1
2569,53,married,secondary,no,4541,yes,no,unknown,190,6,-1,0,unknown,0
2570,57,married,secondary,no,0,no,no,unknown,44,1,-1,0,unknown,0
2571,28,married,secondary,no,4287,no,no,cellular,171,1,-1,0,unknown,0
2572,25,married,secondary,no,242,yes,no,cellular,62,12,-1,0,unknown,0
2573,38,married,secondary,no,171,yes,yes,unknown,172,1,-1,0,unknown,0
2574,27,single,secondary,no,259,yes,no,unknown,78,10,-1,0,unknown,0
2575,45,married,secondary,no,827,yes,no,unknown,319,5,-1,0,unknown,0
2576,31,single,secondary,no,469,no,yes,cellular,111,1,-1,0,unknown,0
2577,39,married,primary,no,2226,yes,no,unknown,158,1,-1,0,unknown,0
2578,42,married,secondary,no,0,no,no,cellular,82,12,-1,0,unknown,0
2579,46,married,tertiary,no,477,yes,no,unknown,128,6,-1,0,unknown,0
2580,36,married,secondary,no,42,yes,no,unknown,102,4,-1,0,unknown,0
2581,30,single,tertiary,no,775,yes,no,unknown,124,2,-1,0,unknown,0
2582,32,married,secondary,no,9,yes,no,cellular,334,2,-1,0,unknown,0
2583,52,married,tertiary,no,2557,no,no,cellular,134,5,204,2,success,1
2584,31,married,tertiary,no,2395,no,no,cellular,218,1,-1,0,unknown,0
2585,60,married,primary,no,4895,no,no,unknown,313,1,-1,0,unknown,0
2586,35,single,secondary,no,376,yes,yes,unknown,207,3,-1,0,unknown,0
2587,38,married,tertiary,no,389,yes,no,unknown,262,1,-1,0,unknown,0
2588,46,divorced,tertiary,no,134,no,no,cellular,134,2,-1,0,unknown,0
2589,45,divorced,tertiary,no,1273,yes,yes,unknown,197,3,-1,0,unknown,0
2590,59,married,secondary,no,0,yes,no,cellular,214,3,-1,0,unknown,0
2591,34,married,tertiary,no,2892,yes,yes,cellular,1165,7,-1,0,unknown,0
2592,33,divorced,secondary,no,0,yes,no,cellular,177,2,-1,0,unknown,0
2593,46,single,secondary,no,295,yes,no,unknown,141,6,-1,0,unknown,0
2594,48,married,secondary,no,292,yes,yes,cellular,164,6,-1,0,unknown,0
2595,31,single,secondary,no,85,no,no,cellular,151,1,-1,0,unknown,0
2596,32,married,secondary,no,4,no,no,cellular,145,2,260,4,failure,0
2597,35,divorced,primary,no,-587,yes,no,unknown,111,1,-1,0,unknown,0
2598,36,single,primary,no,367,no,no,cellular,217,1,221,1,failure,0
2599,52,married,tertiary,no,-1224,yes,no,cellular,253,4,-1,0,unknown,0
2600,45,divorced,tertiary,no,959,no,no,unknown,74,1,-1,0,unknown,0
2601,34,married,tertiary,no,0,no,no,cellular,263,2,-1,0,unknown,0
2602,25,married,primary,yes,-589,yes,no,unknown,233,1,-1,0,unknown,0
2603,26,single,tertiary,no,-8,no,no,cellular,402,2,-1,0,unknown,0
2604,57,married,unknown,no,0,no,no,cellular,585,1,-1,0,unknown,0
2605,48,married,primary,no,247,yes,yes,unknown,145,1,-1,0,unknown,0
2606,48,married,unknown,no,5543,no,no,unknown,143,5,-1,0,unknown,0
2607,32,married,primary,no,642,no,yes,cellular,524,1,-1,0,unknown,0
2608,58,married,secondary,no,11,no,no,cellular,270,1,-1,0,unknown,0
2609,57,married,primary,no,-226,yes,no,unknown,272,1,-1,0,unknown,0
2610,31,married,tertiary,no,5191,no,no,cellular,187,2,-1,0,unknown,0
2611,33,single,secondary,no,-320,no,no,cellular,268,2,-1,0,unknown,0
2612,53,married,tertiary,no,2289,yes,yes,cellular,183,1,-1,0,unknown,0
2613,36,married,secondary,no,725,yes,no,cellular,123,3,99,8,failure,0
2614,32,single,tertiary,no,705,yes,no,cellular,20,4,-1,0,unknown,0
2615,45,married,secondary,no,776,yes,no,cellular,232,4,253,1,failure,0
2616,35,married,tertiary,no,816,yes,no,cellular,547,7,-1,0,unknown,0
2617,41,married,secondary,no,171,no,no,cellular,71,9,-1,0,unknown,0
2618,54,married,secondary,no,812,no,no,cellular,113,6,-1,0,unknown,0
2619,49,married,secondary,no,823,no,no,cellular,780,4,-1,0,unknown,1
2620,28,single,secondary,no,1453,yes,no,cellular,246,1,343,1,other,0
2621,24,single,unknown,no,431,yes,no,unknown,108,12,-1,0,unknown,0
2622,30,single,secondary,no,1009,yes,no,cellular,253,1,-1,0,unknown,0
2623,32,married,primary,no,286,yes,no,cellular,175,1,-1,0,unknown,0
2624,53,married,tertiary,no,22370,yes,no,unknown,106,1,-1,0,unknown,0
2625,42,married,primary,no,2111,yes,no,cellular,86,2,-1,0,unknown,0
2626,48,married,primary,no,5366,yes,no,unknown,248,3,-1,0,unknown,0
2627,33,married,secondary,no,181,yes,yes,telephone,265,2,-1,0,unknown,0
2628,31,divorced,secondary,no,-452,yes,no,unknown,182,5,-1,0,unknown,0
2629,56,divorced,primary,no,1770,no,no,cellular,916,3,-1,0,unknown,0
2630,58,married,primary,no,0,no,no,cellular,506,1,-1,0,unknown,0
2631,37,single,secondary,no,-296,yes,no,cellular,81,1,-1,0,unknown,0
2632,59,married,primary,no,2358,yes,no,cellular,30,1,-1,0,unknown,0
2633,50,single,tertiary,no,1200,no,no,cellular,904,3,-1,0,unknown,1
2634,39,single,primary,no,109,yes,no,unknown,699,3,-1,0,unknown,0
2635,30,married,secondary,no,616,yes,no,cellular,19,1,-1,0,unknown,0
2636,47,divorced,secondary,no,4906,yes,no,unknown,389,1,-1,0,unknown,0
2637,44,married,secondary,no,313,no,no,cellular,211,4,-1,0,unknown,0
2638,38,married,primary,no,290,yes,no,cellular,283,1,-1,0,unknown,0
2639,50,married,tertiary,no,1240,no,no,cellular,474,2,-1,0,unknown,0
2640,27,single,tertiary,no,3672,yes,no,cellular,157,2,351,5,failure,0
2641,73,married,secondary,no,19,no,no,cellular,509,2,-1,0,unknown,0
2642,46,married,primary,no,143,yes,no,unknown,279,1,-1,0,unknown,0
2643,56,divorced,secondary,no,212,no,yes,telephone,27,1,-1,0,unknown,0
2644,36,married,tertiary,no,9,no,no,cellular,386,4,-1,0,unknown,1
2645,33,married,primary,no,3074,no,no,cellular,679,1,-1,0,unknown,0
2646,40,married,tertiary,no,1734,yes,no,unknown,169,1,-1,0,unknown,0
2647,52,married,tertiary,no,575,no,no,unknown,315,1,-1,0,unknown,0
2648,51,married,secondary,no,397,yes,no,cellular,293,2,-1,0,unknown,0
2649,33,married,secondary,no,640,yes,no,cellular,439,3,-1,0,unknown,0
2650,54,married,secondary,no,158,yes,no,unknown,198,1,-1,0,unknown,0
2651,44,married,secondary,no,2984,yes,no,unknown,770,2,-1,0,unknown,0
2652,50,married,secondary,no,1011,yes,no,telephone,340,2,-1,0,unknown,0
2653,45,single,secondary,no,0,yes,no,cellular,1472,1,192,4,failure,1
2654,36,married,tertiary,no,1133,yes,no,cellular,293,1,181,2,other,1
2655,42,married,secondary,no,4945,yes,no,cellular,311,2,-1,0,unknown,1
2656,37,married,secondary,no,712,yes,no,cellular,291,2,-1,0,unknown,0
2657,28,single,secondary,no,-427,yes,yes,unknown,965,2,-1,0,unknown,0
2658,56,married,secondary,no,2146,no,yes,unknown,594,1,-1,0,unknown,0
2659,59,married,secondary,no,92,yes,no,cellular,139,2,350,1,failure,0
2660,32,married,secondary,no,10,yes,no,unknown,501,4,-1,0,unknown,0
2661,57,married,primary,no,1238,yes,no,cellular,274,1,-1,0,unknown,0
2662,49,single,secondary,no,981,yes,no,telephone,10,3,-1,0,unknown,0
2663,56,married,unknown,no,575,no,no,unknown,18,2,-1,0,unknown,0
2664,48,divorced,unknown,no,-70,no,no,cellular,243,1,-1,0,unknown,0
2665,27,single,tertiary,no,3733,yes,no,cellular,198,1,98,6,success,1
2666,31,single,tertiary,no,574,yes,no,cellular,410,2,-1,0,unknown,0
2667,28,single,secondary,no,43,no,no,unknown,190,1,-1,0,unknown,0
2668,36,married,tertiary,no,428,no,no,unknown,121,1,-1,0,unknown,0
2669,58,married,primary,no,0,yes,no,telephone,148,1,-1,0,unknown,0
2670,46,married,secondary,no,0,yes,yes,cellular,239,2,259,2,failure,0
2671,32,single,tertiary,no,474,yes,no,cellular,90,3,-1,0,unknown,0
2672,39,married,secondary,no,-540,no,no,unknown,29,1,-1,0,unknown,0
2673,35,married,tertiary,no,560,yes,no,cellular,58,1,136,1,failure,0
2674,31,married,tertiary,no,325,yes,no,cellular,1139,2,-1,0,unknown,1
2675,29,single,tertiary,no,437,no,no,cellular,504,1,92,1,success,1
2676,48,married,primary,no,574,no,no,cellular,348,1,-1,0,unknown,0
2677,60,married,primary,no,0,no,no,telephone,130,3,-1,0,unknown,0
2678,74,married,secondary,no,935,no,no,cellular,100,1,104,1,other,0
2679,30,married,secondary,no,699,yes,no,unknown,544,1,-1,0,unknown,0
2680,52,single,primary,no,0,no,no,unknown,182,11,-1,0,unknown,0
2681,24,married,secondary,no,-220,yes,no,cellular,90,1,-1,0,unknown,0
2682,29,married,secondary,no,11417,yes,no,unknown,272,2,-1,0,unknown,0
2683,33,married,primary,no,212,yes,no,cellular,260,2,-1,0,unknown,0
2684,34,married,secondary,no,67,yes,yes,unknown,672,3,-1,0,unknown,0
2685,45,divorced,secondary,no,0,no,no,cellular,264,1,-1,0,unknown,1
2686,31,married,secondary,no,0,no,yes,telephone,275,2,-1,0,unknown,0
2687,45,married,secondary,no,1673,no,no,cellular,76,1,-1,0,unknown,0
2688,27,married,secondary,no,-1202,yes,no,unknown,749,2,-1,0,unknown,0
2689,30,single,tertiary,no,4213,no,no,cellular,142,4,-1,0,unknown,0
2690,45,married,primary,no,0,no,no,cellular,454,2,-1,0,unknown,0
2691,57,married,secondary,no,1521,yes,yes,cellular,102,2,178,5,failure,0
2692,34,married,tertiary,no,1310,no,no,telephone,521,3,158,7,other,0
2693,40,married,secondary,no,0,yes,yes,cellular,57,1,-1,0,unknown,0
2694,39,married,tertiary,no,399,no,no,cellular,504,1,-1,0,unknown,0
2695,46,married,tertiary,no,405,no,no,cellular,138,3,-1,0,unknown,0
2696,55,divorced,tertiary,no,9756,yes,no,cellular,103,2,95,1,other,1
2697,25,single,tertiary,no,2506,no,no,cellular,485,1,-1,0,unknown,1
2698,34,married,tertiary,no,697,no,no,cellular,166,1,-1,0,unknown,0
2699,37,married,primary,no,403,yes,no,cellular,318,2,338,1,success,0
2700,64,divorced,tertiary,no,890,no,no,cellular,531,3,-1,0,unknown,0
2701,45,divorced,secondary,no,809,yes,no,cellular,155,2,363,4,failure,0
2702,57,married,secondary,no,158,yes,no,telephone,73,1,-1,0,unknown,0
2703,21,single,unknown,no,137,yes,no,unknown,198,3,-1,0,unknown,0
2704,58,married,secondary,no,2705,no,no,telephone,137,1,-1,0,unknown,0
2705,41,single,secondary,no,75,yes,no,unknown,479,9,-1,0,unknown,1
2706,41,married,unknown,no,2457,yes,no,unknown,285,1,-1,0,unknown,0
2707,58,married,tertiary,no,541,yes,no,cellular,98,1,-1,0,unknown,0
2708,33,married,tertiary,no,287,yes,no,cellular,199,2,274,3,other,0
2709,32,married,tertiary,no,273,yes,yes,cellular,97,3,-1,0,unknown,0
2710,44,divorced,secondary,no,0,yes,no,unknown,389,5,-1,0,unknown,0
2711,47,married,unknown,no,677,no,no,cellular,384,1,99,4,success,0
2712,41,married,primary,no,340,no,no,unknown,37,3,-1,0,unknown,0
2713,54,married,tertiary,no,98,no,no,cellular,420,4,-1,0,unknown,0
2714,47,divorced,tertiary,no,477,yes,no,telephone,973,1,366,1,failure,0
2715,32,single,tertiary,no,2629,no,no,cellular,77,4,-1,0,unknown,0
2716,59,married,tertiary,no,0,no,yes,cellular,376,2,-1,0,unknown,0
2717,29,single,tertiary,no,2325,no,no,cellular,125,1,-1,0,unknown,1
2718,48,married,secondary,yes,-20,no,no,cellular,142,2,-1,0,unknown,0
2719,32,single,secondary,no,230,yes,no,cellular,442,1,266,8,failure,1
2720,46,divorced,secondary,no,-852,no,yes,cellular,728,2,-1,0,unknown,0
2721,31,single,primary,no,-280,no,no,unknown,281,3,-1,0,unknown,0
2722,53,married,secondary,no,25,no,no,cellular,528,2,-1,0,unknown,1
2723,34,single,tertiary,no,9851,yes,no,cellular,128,5,-1,0,unknown,0
2724,48,single,unknown,no,5095,yes,no,unknown,71,1,-1,0,unknown,0
2725,32,married,secondary,no,687,no,no,cellular,161,4,-1,0,unknown,0
2726,31,married,secondary,no,1368,yes,no,cellular,129,4,-1,0,unknown,0
2727,27,single,primary,no,-179,yes,no,cellular,54,2,-1,0,unknown,0
2728,60,married,secondary,no,-396,yes,no,cellular,443,1,350,1,failure,0
2729,34,single,tertiary,no,1011,yes,no,unknown,136,1,-1,0,unknown,0
2730,52,married,secondary,no,9,no,yes,unknown,44,1,-1,0,unknown,0
2731,48,married,secondary,no,1159,yes,yes,cellular,1181,9,-1,0,unknown,0
2732,45,married,primary,no,-322,no,no,unknown,225,2,-1,0,unknown,0
2733,54,divorced,secondary,no,1114,yes,no,cellular,81,1,-1,0,unknown,0
2734,52,married,secondary,no,2072,no,no,cellular,224,1,-1,0,unknown,0
2735,47,married,tertiary,no,459,yes,no,cellular,189,4,-1,0,unknown,0
2736,54,married,secondary,no,1157,no,no,cellular,98,2,-1,0,unknown,0
2737,34,married,secondary,no,8309,yes,yes,cellular,50,1,-1,0,unknown,0
2738,39,single,tertiary,no,1043,no,no,cellular,195,10,-1,0,unknown,0
2739,46,married,secondary,no,2098,no,no,cellular,110,2,-1,0,unknown,0
2740,26,single,secondary,no,461,no,no,cellular,214,1,-1,0,unknown,0
2741,37,single,secondary,no,61,yes,no,unknown,182,8,-1,0,unknown,0
2742,47,married,secondary,no,1203,yes,no,cellular,239,2,-1,0,unknown,0
2743,35,married,secondary,no,1067,no,yes,cellular,179,6,-1,0,unknown,0
2744,57,married,primary,no,0,no,no,unknown,540,1,-1,0,unknown,0
2745,34,married,tertiary,no,1657,yes,no,cellular,566,2,356,4,failure,0
2746,47,married,secondary,no,1219,no,no,cellular,697,4,-1,0,unknown,1
2747,27,married,secondary,no,7,yes,no,unknown,98,2,-1,0,unknown,0
2748,40,married,secondary,no,-839,yes,yes,cellular,1018,2,-1,0,unknown,1
2749,39,married,secondary,no,994,no,no,cellular,221,1,241,1,failure,0
2750,36,married,tertiary,no,6,no,no,telephone,246,1,-1,0,unknown,0
2751,42,single,secondary,no,0,no,no,cellular,656,2,-1,0,unknown,0
2752,23,single,primary,no,8627,yes,no,unknown,281,1,-1,0,unknown,0
2753,34,married,tertiary,no,133,yes,no,unknown,65,1,-1,0,unknown,0
2754,34,married,secondary,no,247,yes,yes,unknown,193,5,-1,0,unknown,0
2755,49,married,secondary,no,1114,no,no,cellular,283,1,-1,0,unknown,0
2756,57,married,primary,no,1592,no,yes,unknown,78,4,-1,0,unknown,0
2757,59,married,unknown,no,0,no,no,unknown,425,6,-1,0,unknown,0
2758,57,married,tertiary,no,46,no,no,cellular,238,2,-1,0,unknown,0
2759,34,married,secondary,no,1221,yes,no,cellular,182,1,90,8,failure,0
2760,61,married,secondary,no,985,no,no,cellular,998,6,-1,0,unknown,1
2761,35,divorced,secondary,no,0,yes,no,unknown,477,1,-1,0,unknown,0
2762,42,married,tertiary,no,520,no,no,cellular,158,1,-1,0,unknown,0
2763,57,married,tertiary,no,10,no,no,telephone,320,3,-1,0,unknown,0
2764,42,married,secondary,no,2157,yes,no,cellular,149,1,364,2,failure,0
2765,53,married,secondary,no,6095,yes,yes,cellular,410,5,-1,0,unknown,0
2766,63,married,tertiary,no,133,yes,no,cellular,104,2,-1,0,unknown,0
2767,47,married,secondary,no,1121,no,no,unknown,454,6,-1,0,unknown,0
2768,54,married,secondary,no,88,yes,no,unknown,190,1,-1,0,unknown,0
2769,45,married,secondary,no,0,no,no,cellular,145,10,-1,0,unknown,0
2770,28,single,tertiary,no,-328,yes,no,telephone,318,2,-1,0,unknown,0
2771,58,married,secondary,no,610,yes,no,telephone,246,2,-1,0,unknown,0
2772,48,single,tertiary,no,414,no,no,cellular,761,2,-1,0,unknown,0
2773,35,divorced,tertiary,no,0,yes,no,telephone,171,1,-1,0,unknown,1
2774,37,married,tertiary,no,0,no,no,unknown,143,1,-1,0,unknown,0
2775,37,married,secondary,no,685,yes,no,unknown,968,1,-1,0,unknown,0
2776,37,married,primary,no,22856,no,no,cellular,154,1,388,1,failure,0
2777,25,single,secondary,no,-352,no,no,cellular,246,1,-1,0,unknown,0
2778,58,married,secondary,no,602,yes,no,cellular,201,1,-1,0,unknown,0
2779,52,married,secondary,no,-588,yes,no,cellular,81,4,-1,0,unknown,0
2780,19,single,secondary,no,302,no,no,cellular,205,1,-1,0,unknown,1
2781,59,married,secondary,no,5314,yes,no,cellular,200,3,-1,0,unknown,0
2782,41,married,secondary,no,64,yes,yes,unknown,210,2,-1,0,unknown,0
2783,34,single,tertiary,no,632,no,no,cellular,215,10,-1,0,unknown,0
2784,35,single,secondary,no,5731,yes,no,cellular,164,2,167,4,other,0
2785,41,married,secondary,no,902,no,no,unknown,35,6,-1,0,unknown,0
2786,28,single,secondary,no,6307,yes,no,unknown,615,1,-1,0,unknown,0
2787,53,divorced,secondary,no,112,no,yes,cellular,246,3,-1,0,unknown,0
2788,35,married,secondary,no,0,no,yes,telephone,42,1,-1,0,unknown,0
2789,33,single,tertiary,no,621,no,no,cellular,217,1,-1,0,unknown,0
2790,37,single,secondary,no,435,yes,no,unknown,210,1,-1,0,unknown,0
2791,32,married,secondary,no,782,yes,no,unknown,116,4,-1,0,unknown,0
2792,32,married,secondary,no,478,yes,no,unknown,200,1,-1,0,unknown,0
2793,54,married,unknown,no,7864,yes,no,unknown,145,4,-1,0,unknown,0
2794,44,married,secondary,no,1910,yes,no,unknown,41,1,-1,0,unknown,0
2795,36,divorced,tertiary,no,1174,yes,no,cellular,192,2,-1,0,unknown,0
2796,56,married,secondary,no,1270,yes,no,cellular,80,2,165,2,other,0
2797,30,single,tertiary,no,18,no,no,unknown,121,11,-1,0,unknown,0
2798,36,married,secondary,no,141,yes,no,unknown,106,3,-1,0,unknown,0
2799,43,married,tertiary,no,2886,no,no,cellular,230,1,-1,0,unknown,0
2800,40,married,secondary,no,2715,yes,no,unknown,125,2,-1,0,unknown,0
